,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_001282144,4.892978975,-0.183899441,0.680041636,0.270423797,0.786834234,0.944017578
NM_001282163,1.228597733,0.287491527,0.527439408,-0.545070244,0.585705207,0.944017578
NM_001282175,1.419197189,0.610666999,0.52690697,-1.158965498,0.246470249,0.944017578
NM_001282176,2.162315174,0.251058866,0.622899623,-0.403048672,0.686912419,0.944017578
NM_001282190,0.687345338,0.313972654,0.413235052,-0.75979192,0.447378974,0.944017578
NM_001282197,1.962871071,0.168797804,0.605898153,-0.278591052,0.78055868,0.944017578
NM_001282208,2.407888963,-0.379823387,0.625367474,0.607360317,0.543611818,0.944017578
NM_001282214,1.401786905,-0.199002024,0.540598872,0.368114019,0.712788218,0.944017578
NM_001282232,1.725343615,0.214232673,0.569758156,-0.37600633,0.70691219,0.944017578
NM_001282291,5.91221672,-0.176395421,0.681473864,0.258844,0.795755607,0.944017578
NM_001282302,5.622961274,-0.513091042,0.681515877,0.752867334,0.451529639,0.944017578
NM_001282305,0.775287128,-0.140459761,0.455444108,0.308401752,0.757776649,0.944017578
NM_001282311,5.980835691,-0.356907437,0.681458446,0.523740572,0.600458992,0.944017578
NM_001282313,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.944017578
NM_001282326,5.663659158,0.516741464,0.681262961,-0.758505149,0.448148631,0.944017578
NM_001282352,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.944017578
NM_001282380,0.987068603,-0.256407958,0.493868585,0.519182564,0.603633437,0.944017578
NM_001282386,5.399597759,1.15652943,0.68090726,-1.698512408,0.089411093,0.944017578
NM_001282418,6.483768705,-0.553169877,0.680104436,0.813360195,0.416011574,0.944042577
NM_001282428,0.923801556,-0.201860424,0.457067348,0.441642627,0.658747832,0.944158015
NM_001282436,4.878220117,0.209010628,0.680639594,-0.307079738,0.75878268,0.944158015
NM_001282442,1.551881521,0.54714241,0.505923775,-1.081472026,0.279487198,0.944158015
NM_001282468,3.809675868,-0.490759979,0.671820144,0.730493099,0.46508883,0.944158015
NM_001282472,1.23101922,-0.144648843,0.546377266,0.264741693,0.791208456,0.944158015
NM_001282477,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.944203758
NM_001282484,4.896707727,0.137933728,0.677329361,-0.20364351,0.83863209,0.945184313
NM_001282499,3.178060196,0.161245194,0.658144581,-0.244999653,0.8064567,0.945204175
NM_001282506,0.665092081,0.25719291,0.379575348,-0.677580648,0.49803762,0.945204175
NM_001282524,6.14783164,0.331152237,0.680463899,-0.486656584,0.626501717,0.945204175
NM_001282529,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.945294626
NM_001282532,2.384012535,0.330737464,0.633301514,-0.522243287,0.601500951,0.945294626
NM_001282534,2.956362835,0.08873183,0.653205527,-0.135840599,0.891947295,0.945294626
NM_001282540,6.505663073,1.761927123,0.681191859,-2.58653579,0.00969461,0.945472063
NM_001282560,0.712020081,-0.100905455,0.418158016,0.241309389,0.809315334,0.945478755
NM_001282578,2.37409665,0.139344594,0.631839248,-0.220538048,0.825452144,0.945777011
NM_001282585,2.983416082,0.949943726,0.641166294,-1.481587125,0.138450187,0.945777011
NM_001282587,1.842760139,0.35290098,0.585905383,-0.602317354,0.546962912,0.945777011
NM_001282611,1.019237745,-0.020634192,0.494818102,0.04170056,0.966737407,0.945777011
NM_001282617,5.117054838,0.727297273,0.676352678,-1.07532253,0.282230353,0.945777011
NM_001282619,2.810269894,-0.174844091,0.648911189,0.26944225,0.787589377,0.945777011
NM_001282624,2.140061918,0.242829526,0.620736552,-0.39119579,0.69565252,0.945777011
NM_001282625,5.872510196,0.365050654,0.681451146,-0.535696001,0.592168668,0.945777011
NM_001282630,3.258464604,0.793583684,0.655976678,-1.209774236,0.226365535,0.945777011
NM_001282640,1.152993315,0.510800421,0.495494699,-1.030889778,0.302592511,0.945777011
NM_001282650,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.945777011
NM_001282651,1.608725407,0.487127067,0.56742971,-0.858480018,0.39062746,0.945777011
NM_001282652,4.319830359,-0.297222385,0.676563729,0.439311733,0.660435674,0.945777011
NM_001282658,2.328239886,0.948082829,0.600341412,-1.579239429,0.114281149,0.945777011
NM_001282679,1.465053952,-0.246351966,0.569859362,0.432303095,0.665521138,0.945777011
NM_001282687,5.201503905,0.453748259,0.681052606,-0.666245537,0.505254171,0.945777011
NM_001282690,2.567117592,0.065773297,0.622740591,-0.105619094,0.915884575,0.945777011
NM_001282707,4.805310107,0.121115895,0.679083306,-0.178352043,0.85844651,0.945777011
NM_001282712,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.945777011
NM_001282726,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.945777011
NM_001282728,4.650608546,0.39434465,0.678818919,-0.580927607,0.561289245,0.945777011
NM_001282738,1.145498916,-0.102196537,0.488716041,0.209112304,0.83436057,0.945777011
NM_001282744,1.465053952,-0.246351966,0.569859362,0.432303095,0.665521138,0.945777011
NM_001282746,1.23101922,-0.144648843,0.546377266,0.264741693,0.791208456,0.945777011
NM_001282755,5.791307472,-0.30131816,0.681244926,0.44230518,0.658268383,0.945777011
NM_001282761,1.653231921,0.500499525,0.570443953,-0.877385978,0.380277027,0.945777011
NM_001282766,0.468069464,-0.202826439,0.346497181,0.585362451,0.558304031,0.945777011
NM_001282777,3.944502675,0.237731129,0.673794978,-0.352824134,0.72422029,0.945777011
NM_001282787,3.096032616,0.208688138,0.656581464,-0.317840434,0.750605978,0.945777011
NM_001282804,0.709598594,0.324089867,0.417363729,-0.776516608,0.437444019,0.945777011
NM_001282807,2.003884861,0.144317701,0.611988664,-0.235817605,0.813574207,0.945777011
NM_001282856,0.984647116,0.184627748,0.492226268,-0.375087149,0.707595654,0.945777011
NM_001282859,5.79237871,-0.028019063,0.681419082,0.041118694,0.967201272,0.945777011
NM_001282864,3.332488834,-0.184133345,0.659230397,0.279315617,0.780002622,0.945777011
NM_001282866,5.525103598,-0.371281924,0.681419436,0.544865474,0.585846044,0.945777011
NM_001282880,0.721935966,0.103552788,0.418938119,-0.247179198,0.804769543,0.945777011
NM_001282881,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.945777011
NM_001282904,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.945777011
NM_001282919,2.506544954,-0.192204764,0.617906271,0.311058121,0.755756437,0.945777011
NM_001282971,0.594603558,-0.236055315,0.361653513,0.652711246,0.513942451,0.945777011
NM_001282974,1.281948895,0.046091362,0.52915411,-0.087103853,0.930588963,0.945777011
NM_001282982,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.945777011
NM_001282983,1.3599748,-0.602449246,0.520326661,1.1578289,0.246933867,0.945777011
NM_001282996,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.945777011
NM_001283027,3.705395031,-0.44961083,0.669558753,0.671503178,0.501900036,0.945777011
NM_001283041,2.162315174,0.251058866,0.622899623,-0.403048672,0.686912419,0.945777011
NM_001283050,5.966918131,-0.868839009,0.681390313,1.275097389,0.202274773,0.945777011
NM_001284194,4.353306767,0.502549012,0.676977455,-0.742342315,0.45787996,0.945777011
NM_001284203,2.829828742,0.122490011,0.647335221,-0.189221916,0.849918892,0.945777011
NM_001284207,1.401786905,-0.199002024,0.540598872,0.368114019,0.712788218,0.945777011
NM_001284209,0.712020081,-0.100905455,0.418158016,0.241309389,0.809315334,0.945777011
NM_001284217,1.152993315,0.510800421,0.495494699,-1.030889778,0.302592511,0.945777011
NM_001284236,1.804440758,0.054630231,0.57290611,-0.095356341,0.924031792,0.945777011
NM_001284238,4.917883657,0.771269071,0.678107676,-1.137384368,0.255377639,0.945777011
NM_001284241,2.608131381,0.046281963,0.640499907,-0.072259126,0.942395692,0.945777011
NM_001284243,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.945777011
NM_001284246,1.25085099,0.290275864,0.526584161,-0.55124306,0.581467065,0.945777011
NM_001284259,1.964494243,-0.591865974,0.585746464,1.01044737,0.312281003,0.945777011
NM_001284281,1.741173711,0.074291054,0.569497204,-0.130450253,0.89621021,0.945777011
NM_001284282,0.594603558,-0.236055315,0.361653513,0.652711246,0.513942451,0.945777011
NM_001284287,3.461401431,0.861004449,0.655348347,-1.313811889,0.188909516,0.945777011
NM_001284299,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.945777011
NM_001284304,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.945777011
NM_001284305,0.931295955,0.420928079,0.461431005,-0.912223224,0.361651221,0.945777011
NM_001284309,0.765371243,-0.358127497,0.429183399,0.834439304,0.404033477,0.945777011
NM_001284310,4.499399709,0.733592806,0.677458757,-1.082859728,0.27887069,0.945777011
NM_001284341,0.689766824,-0.109099602,0.413762649,0.263676778,0.792028991,0.945777011
NM_001284348,2.074373384,0.657392742,0.601860735,-1.092267204,0.274715671,0.945777011
NM_001284350,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.945777011
NM_001284357,2.428519048,0.338453537,0.632417756,-0.535173995,0.592529547,0.945777011
NM_001284388,1.228597733,0.287491527,0.527439408,-0.545070244,0.585705207,0.945777011
NM_001284390,3.831886142,0.866757614,0.661361613,-1.310565352,0.190004652,0.945777011
NM_001284499,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.945777011
NM_001285,2.039782756,0.828744972,0.578653498,-1.432195562,0.152087862,0.945777011
NM_001285391,0.687345338,0.313972654,0.413235052,-0.75979192,0.447378974,0.945777011
NM_001285404,2.681314313,0.208231295,0.646559979,-0.322060291,0.74740702,0.945777011
NM_001285439,3.105948501,0.381006488,0.656991073,-0.57992643,0.561964231,0.945777011
NM_001285448,1.243356592,-0.344489447,0.527723713,0.652783717,0.513895723,0.945777011
NM_001285549,2.174652546,0.06348416,0.622462655,-0.101988705,0.91876564,0.945777011
NM_001286043,3.707773535,0.551028242,0.659167455,-0.835945764,0.403185415,0.945777011
NM_001286054,0.775287128,-0.140459761,0.455444108,0.308401752,0.757776649,0.945777011
NM_001286056,0.987068603,-0.256407958,0.493868585,0.519182564,0.603633437,0.945777011
NM_001286057,2.193413079,0.030091552,0.621683468,-0.048403333,0.961394803,0.945777011
NM_001286067,5.719195778,-0.139969473,0.681386487,0.205418622,0.837245072,0.945777011
NM_001286076,1.759934244,0.047805875,0.596328596,-0.080167001,0.936104435,0.945777011
NM_001286106,1.784608987,-0.325676191,0.579763265,0.561739955,0.574293207,0.945777011
NM_001286109,0.455732092,-0.015089422,0.356372507,0.042341713,0.966226293,0.945777011
NM_001286137,2.142483404,-0.129986498,0.617230379,0.210596404,0.833202218,0.945777011
NM_001286174,1.019237745,-0.020634192,0.494818102,0.04170056,0.966737407,0.945777011
NM_001286184,1.618641292,0.69232487,0.548749284,-1.2616415,0.207077816,0.945777011
NM_001286189,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.945777011
NM_001286198,4.480682159,-0.497089302,0.677811671,0.733373772,0.463330492,0.945777011
NM_001286262,2.962277046,-0.201997518,0.650030544,0.310750809,0.755990068,0.945777011
NM_001286269,0.931295955,0.420928079,0.461431005,-0.912223224,0.361651221,0.945777011
NM_001286270,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.945883138
NM_001286379,2.474375812,-0.412790806,0.634861258,0.650206326,0.515558955,0.945899714
NM_001286436,3.478581776,0.04859926,0.650003851,-0.074767649,0.940399582,0.945899714
NM_001286449,2.766834617,0.190393311,0.645387457,-0.295006215,0.767989132,0.945899714
NM_001286456,1.820506882,0.337030747,0.579067447,-0.582023301,0.560550986,0.945899714
NM_001286471,0.594603558,-0.236055315,0.361653513,0.652711246,0.513942451,0.945899714
NM_001286473,4.209635312,-0.010070343,0.677117472,0.014872372,0.988134002,0.945899714
NM_001286490,1.823201291,0.022861151,0.578625445,-0.039509412,0.96848425,0.946448626
NM_001286491,2.612448962,-0.979683147,0.600959418,1.630198508,0.103059549,0.946448626
NM_001286522,1.842760139,0.35290098,0.585905383,-0.602317354,0.546962912,0.946448626
NM_001286587,1.63340015,0.08262704,0.567739579,-0.145536868,0.884287009,0.946448626
NM_001286588,2.705989057,-0.134515883,0.646885622,0.207943844,0.835272815,0.946448626
NM_001286606,1.643316036,0.279833682,0.570324481,-0.490656971,0.623669084,0.946448626
NM_001286631,1.815706892,-0.589507212,0.584535202,1.008505921,0.313211646,0.946448626
NM_001286632,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.946630485
NM_001286636,3.261957328,0.806245487,0.650906012,-1.23865116,0.215474713,0.946895759
NM_001286643,1.835538663,-0.167314722,0.597373172,0.280084091,0.77941299,0.946895759
NM_001286645,5.035852115,0.025468973,0.680791492,-0.037410827,0.97015744,0.946895759
NM_001286683,1.208765963,-0.138518187,0.52308669,0.264809237,0.791156421,0.947173834
NM_001286686,2.429869298,-0.391798966,0.617292317,0.634705722,0.525620361,0.947173834
NM_001286701,1.708206254,-0.456893247,0.542304116,0.842503743,0.399506045,0.947173834
NM_001286704,5.522682112,-0.122656729,0.681431329,0.179998664,0.857153617,0.947173834
NM_001286710,5.372544512,0.437751215,0.681491616,-0.642342774,0.520650647,0.947208763
NM_001286739,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.947208763
NM_001286741,3.156648237,-1.012498951,0.642456917,1.575979533,0.11503052,0.947208763
NM_001286745,5.306898962,-0.422596611,0.681439893,0.620152438,0.535157432,0.947208763
NM_001286748,0.740696499,0.066192897,0.422716206,-0.156589447,0.87556842,0.947208763
NM_001286752,1.591588045,-0.286057886,0.578230346,0.494712683,0.620802947,0.947680244
NM_001286754,2.871913769,0.490972443,0.650463134,-0.754804411,0.450366347,0.947694926
NM_001286761,2.328239886,0.948082829,0.600341412,-1.579239429,0.114281149,0.947694926
NM_001286768,5.553271066,-0.604093104,0.681483371,0.88643851,0.375381275,0.947694926
NM_001286771,4.305869816,0.390949096,0.674369269,-0.579725551,0.56209971,0.947694926
NM_001286790,0.455732092,-0.015089422,0.356372507,0.042341713,0.966226293,0.947694926
NM_001286794,6.301461963,-0.161950913,0.679997541,0.238163969,0.811753922,0.947694926
NM_001286799,5.048189487,-0.102869128,0.681064515,0.151041679,0.879942838,0.947694926
NM_001286807,0.996984488,-0.032066003,0.51476098,0.062292994,0.950329508,0.947694926
NM_001286810,0.531336511,-0.24580192,0.374732762,0.655939232,0.511863225,0.947694926
NM_001286811,5.877353169,-0.090182589,0.681036774,0.132419559,0.894652445,0.947694926
NM_001286821,3.042681454,0.368168164,0.642182164,-0.573307987,0.566436178,0.947694926
NM_001286837,2.364453687,0.003709081,0.60927954,-0.00608765,0.995142788,0.947694926
NM_001286839,2.230425194,-0.540188673,0.622786205,0.867374178,0.385737025,0.947694926
NM_001286971,0.487901234,0.185594631,0.347416577,-0.534213516,0.593193819,0.947694926
NM_001287,6.248110802,-0.031045589,0.680194336,0.045642234,0.963595406,0.947694926
NM_001287005,1.3599748,-0.602449246,0.520326661,1.1578289,0.246933867,0.947694926
NM_001287011,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.947694926
NM_001287036,4.870725718,-0.191273233,0.680372951,0.281129979,0.778610708,0.947694926
NM_001287044,2.308408116,0.512723417,0.615099308,-0.833562011,0.40452784,0.947694926
NM_001287045,1.560490141,-0.037128776,0.55515448,0.06688008,0.946677172,0.947694926
NM_001287049,0.721935966,0.103552788,0.418938119,-0.247179198,0.804769543,0.947694926
NM_001287054,1.219753085,0.443077926,0.469075406,-0.944577183,0.344874781,0.947694926
NM_001287061,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.947694926
NM_001287062,2.18861309,-0.911054781,0.590293176,1.543393721,0.122735276,0.947694926
NM_001287215,0.665092081,0.25719291,0.379575348,-0.677580648,0.49803762,0.947694926
NM_001287218,0.594603558,-0.236055315,0.361653513,0.652711246,0.513942451,0.947694926
NM_001287219,1.918364557,0.15929336,0.60859192,-0.261740839,0.793521253,0.947694926
NM_001287223,0.665092081,0.25719291,0.379575348,-0.677580648,0.49803762,0.947694926
NM_001287246,1.23101922,-0.144648843,0.546377266,0.264741693,0.791208456,0.947694926
NM_001287248,2.959855559,0.124692672,0.653289782,-0.190868855,0.848628342,0.947694926
NM_001287254,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.947694926
NM_001287258,0.468069464,-0.202826439,0.346497181,0.585362451,0.558304031,0.947694926
NM_001287262,1.518405114,-0.476798916,0.559661177,0.851942095,0.394246232,0.947694926
NM_001287341,2.609202619,0.40278171,0.623912722,-0.645573805,0.518555406,0.947694926
NM_001287344,0.702104196,-0.280063594,0.387934337,0.721935563,0.470334095,0.947694926
NM_001287392,1.218681848,0.07557955,0.544694453,-0.138755865,0.889643071,0.947694926
NM_001287394,2.308408116,0.512723417,0.615099308,-0.833562011,0.40452784,0.947694926
NM_001287395,2.863621055,-0.363252876,0.646514229,0.561863699,0.574208888,0.947694926
NM_001287421,4.966161907,-0.064906374,0.680542523,0.095374457,0.924017404,0.947694926
NM_001287427,2.754497245,0.333396823,0.630365028,-0.52889486,0.596878388,0.947694926
NM_001287429,0.687345338,0.313972654,0.413235052,-0.75979192,0.447378974,0.947694926
NM_001287438,2.881829654,0.689036934,0.648277088,-1.062874112,0.287839044,0.947694926
NM_001287439,1.377112162,0.178568149,0.542437396,-0.329195867,0.742007646,0.947694926
NM_001287497,5.031807457,0.865986674,0.680441944,-1.272682676,0.203130667,0.947694926
NM_001287533,0.921380069,0.20956874,0.483424932,-0.43350834,0.664645509,0.947694926
NM_001287580,4.872032984,0.387270261,0.677277209,-0.571804654,0.567454324,0.947694926
NM_001287585,2.286154859,0.499313582,0.61145784,-0.816595274,0.414159757,0.947694926
NM_001287587,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.947694926
NM_001287590,2.026138118,0.147318903,0.608330666,-0.242169121,0.808649121,0.947694926
NM_001287603,0.765371243,-0.358127497,0.429183399,0.834439304,0.404033477,0.947694926
NM_001287682,5.424272502,0.815897381,0.681136405,-1.197847267,0.230976482,0.948047649
NM_001287742,0.709598594,0.324089867,0.417363729,-0.776516608,0.437444019,0.948047649
NM_001287747,2.122924556,-0.491509867,0.616024825,0.797873474,0.424943918,0.948047649
NM_001287750,2.000392137,0.076240553,0.561801249,-0.13570734,0.892052645,0.948047649
NM_001287757,0.923801556,-0.201860424,0.457067348,0.441642627,0.658747832,0.948047649
